tx_id,date,time,sender_acc_number,beneficiary_iban,amount,fee_type,catch
e7f021d1-98e0-413f-93ef-e13545064f76,2026-06-12,10:05:34,460155668082/5432,IE66ULSB92153381739647,514,BEN,False
28f9d52b-8cd7-4cf7-92a7-c86b195f77da,2026-06-12,14:23:14,266646915171/5432,IE68AIBK71023978111630,159,SHA,False
6fe4ce0e-e29d-444c-9e65-d35eac18eb23,2026-06-12,14:56:42,825095436988/5432,AT423436260210883071,90,BEN,False
8f1b5609-29a2-4a89-b99d-872d7d962408,2026-06-12,10:13:38,101482670557/5432,RO30FNNBX8QZOYPOZC1MFCGD,94,BEN,False
fc623b01-5c3e-4b9e-a891-a53cf1f817f9,2026-06-12,09:56:56,131623952742/5432,PT50008256038563694948156,91,OUR,False
13b59ae3-5968-4afa-9dd1-e7f00ff2a7bc,2026-06-12,08:20:45,809593325161/5432,RO25REVO2UR6XAC9COPMHNI0,336,BEN,False
f1483104-ccae-4e52-aed2-f2672d96b652,2026-06-12,12:22:29,894806287571/5432,KZ76070EJ4O2YZBHDWIQ,480,OUR,False
035e5959-e1fe-40d5-8d3f-f37a3bd46496,2026-06-12,14:19:23,535711332263/5432,PL81931710384312397184783026,351,BEN,False
a1f8626d-b5df-4bab-8397-aab99fe0e407,2026-06-12,09:58:10,992153323382/5432,UA54351005XI32FDL9GGFIP4RBLZM,410,BEN,False
215f2cc7-f159-441f-b525-5253464e27d9,2026-06-12,12:25:30,536710758407/5432,HR3123400095779368893,126,BEN,False
247b4997-c33c-4468-ab8a-0d5340c483f6,2026-06-12,14:22:21,224338989703/5432,LV98RIBRTI7CLANT4F2C1,317,SHA,False
8e3fee61-4b37-427a-be4a-1533565c6fb4,2026-06-12,13:50:06,750943288867/5432,AE080509013735294133948,164,SHA,False
25002d40-7966-45d0-8f84-de77012ec67c,2026-06-12,10:24:21,283718336674/5432,ES2830549645061312720623,338,SHA,False
01b931bb-4e96-48f2-ad59-8d105bc3f3a9,2026-06-12,12:27:00,977954153245/5432,CZ8679601710049445228763,295,BEN,False
d9a445b4-8ccb-4cfc-9cc6-0b16f22e673a,2026-06-12,13:55:49,530744331346/5432,GB81PRTC92325422655412,433,SHA,False
51842c0c-6da4-4822-8e1e-db64ca81696d,2026-06-12,15:39:02,138912754878/5432,ME25530117261472203890,218,BEN,False
952c2430-5ff9-43e9-b21e-3fe043ad81d4,2026-06-12,10:54:30,219980306807/5432,IE44AIBK76954666882139,196,OUR,False
99f37803-fc0a-45a3-b891-3b4564a1749d,2026-06-12,12:20:20,451922968582/5432,MD21NBYV4U2MVCRNAKCYDRWC,327,OUR,False
0466dbb5-1f3d-4870-b43c-5dc4ca9f1fb4,2026-06-12,10:08:13,264925946636/5432,LT183960070466461055,492,OUR,False
bfc153b3-3f50-481a-b002-b62677c596bf,2026-06-12,15:48:08,536857740705/5432,IE42IPBS73303018360828,175,SHA,False
4e48163c-9fda-4c5e-a5c3-ad70a4f4a146,2026-06-12,10:54:44,379875218077/5432,GB03HBUK82767448305160,214,BEN,False
62d82e53-81d1-4aee-bd40-b402f750225f,2026-06-12,12:16:56,931811722632/5432,SA05790WGY09AN2YGATNQ0KF,441,SHA,False
35fd3c48-cb7e-4ddc-8fbf-21cd0ef23a5f,2026-06-12,13:47:30,154342311329/5432,CR38058166132207320459,341,OUR,False
d07ab980-0b23-4b94-9a51-16e4cc6c140c,2026-06-12,11:33:34,917373200222/5432,SK4265008810318790706185,504,BEN,False
6feb9c62-1cbf-4f2f-8e4e-81961e683c8f,2026-06-12,09:50:35,368870642139/5432,HU02142895520207775130665430,234,SHA,False
2ff63d74-3b08-46dc-a8be-d00947792ca2,2026-06-12,08:53:21,169507270501/5432,ES2824146969115755748580,215,SHA,False
88490ac1-df5e-4d4e-b70e-ad60be98676f,2026-06-12,13:28:37,448121273842/5432,LV82LPNSMABJDNHYFBYAZ,169,SHA,False
5d57c8ea-4ec8-4c7d-9d64-7cb50d6dd708,2026-06-12,11:10:06,485891581847/5432,CR05074750223305419641,203,OUR,False
b0afca9f-8e09-4b90-adfb-ae9448197883,2026-06-12,14:58:16,820811540990/5432,SI56029091599733847,281,OUR,False
256caa03-568a-485e-ad15-0770d527247e,2026-06-12,08:34:56,187538170715/5432,IT10I0326807501WZR0OZUK5KSG,332,OUR,False
9fd9a702-c255-433e-a0e1-847c4c19910f,2026-06-12,10:42:30,831314191486/5432,CR90055618253369384503,317,OUR,False
31167953-cb06-4436-871b-a7525d92c357,2026-06-12,12:22:21,623822622448/5432,PL97827300063978428090477943,68,SHA,False
bbebd3ca-7105-4b7b-8315-b2b7d423da60,2026-06-12,10:49:15,586174586557/5432,IS390108858395511901390100,423,OUR,False
8637d46e-baad-4927-8be3-afd14a34201f,2026-06-12,15:15:36,496481223415/5432,FR021871533503S6DIGGVCCSM57,197,BEN,False
88e335a4-ef17-4bc1-b986-60aa0730f8b3,2026-06-12,13:20:48,573152919278/5432,IT49C03669213004CKELHIQPYWU,262,SHA,False
6506c322-3313-4b7f-a035-f0d19db39753,2026-06-12,15:21:05,935702420587/5432,RS35220672891131256835,245,BEN,False
9913dc87-244c-45fc-890e-b456936f660d,2026-06-12,14:38:36,734699384655/5432,PL37103010162312297789565107,141,BEN,False
db9f93d1-dff0-4998-a959-65dbac473c02,2026-06-12,12:44:22,539267316600/5432,KZ72564IT9X8AJH0SRJY,336,OUR,False
31797373-235a-4086-849b-a3315e03709e,2026-06-12,13:54:32,878585830354/5432,GB24BARC35622142685793,363,OUR,False
0d8cff56-bd15-4170-a376-f43698b5cd03,2026-06-12,15:14:59,531280469421/5432,LT783003200140408320,369,SHA,False
6fdb0226-2104-4c86-9de5-ca698a50a6b5,2026-06-12,11:45:13,940713690039/5432,IE88USBK87288344122145,120,BEN,False
560e1bcd-22e3-43c9-ae89-7a061c220613,2026-06-12,13:19:40,743517917186/5432,CY8530119500ZGVBJZ8VOCWLJZRG,389,OUR,False
a85cf0cc-3f03-495d-a14f-936321059351,2026-06-12,12:57:53,367887919094/5432,MD93DCEIBGSQR8P3CEKXH8IU,411,SHA,False
b9be05d5-ede2-423e-a027-b4809acafedb,2026-06-12,08:32:20,587763405633/5432,CR98090067591641781244,426,OUR,False
4894fca0-8630-4f07-bce4-f6edf9d996e5,2026-06-12,08:26:43,784042365140/5432,SK3983700119330254581170,345,BEN,False
35bcd93d-406a-4e39-92a7-6826d0c7cc4b,2026-06-12,11:35:51,759681875464/5432,LU50032FHWOGM5JA8FBN,400,BEN,False
5dfe5430-a34d-42b5-9cfc-bc4a73801d3a,2026-06-12,10:33:33,932747694507/5432,IT31Q1927504590N8JCVTZUBUMU,359,BEN,False
a81d0b79-942a-4f83-81fb-6590c1e33bac,2026-06-12,10:58:38,603538772514/5432,LI4183047UQBXBEIFVXMI,373,SHA,False
935981ea-9c58-4a6a-9aaf-5f98a813942b,2026-06-12,11:19:02,230850578668/5432,ME25907535939610876641,58,SHA,False
9423b460-505c-44df-a905-31031b8f0f57,2026-06-12,09:42:10,242683804490/5432,CH4608820JDUYZKM7TDPX,249,BEN,False
c980f5b0-4cf6-4084-b9e7-cf683fe47694,2026-06-12,22:30:18,533207130237/5432,IT58K0826924243MPFGQCWZDOGJ,316,OUR,True
3e63a2aa-2731-4119-bc5d-806d6fd8e76b,2026-06-12,15:17:08,386053098302/5432,AE390555086482762774215,280,BEN,False
d7fbcc7d-17fc-451e-94f2-42a9a77f2539,2026-06-12,13:02:31,605065710306/5432,NL04FROM1059743577,396,BEN,False
de4b32b5-6e5a-40a7-b29f-99535e862901,2026-06-12,11:15:43,719785780884/5432,BE66736938919143,423,SHA,False
9ebe7fd8-a6aa-4a11-8c82-b1c0bc2fcff4,2026-06-12,22:27:29,738103745409/5432,AD7500062889F5DOV1WRVFYX,383,SHA,True
56ce471f-f82c-4b4a-a316-1329c7c232b7,2026-06-12,08:27:28,959225926886/5432,IS890319333905945111952949,256,SHA,False
8cf7d194-7388-4903-8b62-e7dfac848574,2026-06-12,12:58:35,294715396948/5432,HR2324030092440064522,251,SHA,False
133f92d1-946f-4ea4-9bac-b6a95ab5f4eb,2026-06-12,12:03:42,473827499785/5432,GR140341077Y5RMJZMOK71DQNS0,189,OUR,False
7d61878c-1cb7-48a9-a9d4-36eb3adc4455,2026-06-12,13:52:55,738984572689/5432,SA6905R44ECGYNFXO1WKAJ4S,327,BEN,True
682fbc7d-7c18-4d92-b59a-6034c62840ad,2026-06-12,11:49:00,475069773592/5432,AE660352998755847038442,328,SHA,False
4756ce0e-1f23-47e7-a8d5-76e900ba107e,2026-06-12,14:05:56,150730690819/5432,PL11948410175505699809099948,347,BEN,False
68e39ecd-d661-4a60-bbe3-0ce2aae45ef0,2026-06-12,08:30:08,313152913351/5432,SI56012975742536559,150,BEN,True
70a426c0-19e0-4095-aff1-be36bb4c85e7,2026-06-12,18:54:09,533371169705/5432,KZ12450M7HETUJQQT2HE,466,SHA,True
48813078-b2da-47e5-a961-b72156cdff5e,2026-06-12,09:25:43,682157760039/5432,DK1135457163036734,141,BEN,False
dc7383ad-d21c-4be9-8f69-8890bfc8b78b,2026-06-12,19:05:49,356359557625/5432,AE490159187488639149528,457,SHA,True
7db17839-e6bd-4286-a8a1-8225909896a7,2026-06-12,22:32:39,361265760826/5432,MD76CBPG6Z5VZYVXMEKVV79K,495,BEN,True
e653b3f7-ae81-4f92-a6af-3688e8945c73,2026-06-12,14:02:24,705016644146/5432,BA841863439625915050,126,OUR,False
959ef31d-d185-4e70-8cdf-bd0482b7f909,2026-06-12,14:46:11,106687016317/5432,IT04N0338965353EMQ3OQJY6VLB,242,SHA,False
79e24f53-4dce-4602-80ea-99d385d1ca47,2026-06-12,08:51:12,658636148517/5432,LV74IRCAOYEYLHH0SDXOT,294,BEN,False
9ba03c04-9c85-49c6-bfbe-1339abfabc6d,2026-06-12,11:21:01,422097883189/5432,SE4991058148315064571002,502,BEN,False
66fff234-d380-4b55-9bd8-6457ac3d7b73,2026-06-12,13:58:46,234965732236/5432,ES4801738748107429344887,100,OUR,False
8acbc0af-3685-4244-be62-0557eae6cf4d,2026-06-12,09:12:16,747429185236/5432,EE885510847933535138,422,BEN,False
2fe466cb-7f13-48e9-889d-fd7c124afc40,2026-06-12,15:20:29,765010054641/5432,GB83PRTC82162543244543,70,OUR,False
26139153-68ae-4a1c-9078-d503ee243bc7,2026-06-12,08:19:59,610383306977/5432,NL43AEGO8912417103,242,OUR,False
d0dfd27f-259a-40e2-b00e-6c4658b4663f,2026-06-12,14:20:16,558354847277/5432,MD75NBKQIJHT0IMHSMITSMA8,432,SHA,True
ae359c07-37b3-4b4e-97e9-db245cc76083,2026-06-12,13:51:39,491596362131/5432,FR381142596351KYB1PQFRINZ03,90,SHA,False
7a67c17c-4be8-4d84-8a70-39105067e0bc,2026-06-12,14:26:57,636541529783/5432,HR3124840089004165926,344,BEN,False
316dbddf-f416-4240-b89f-58c998e7cad9,2026-06-12,12:31:14,575810799719/5432,MC683000316902IDCV2YKMLY164,445,SHA,False
a886ebec-ed2f-4093-84c2-c6bfe7bc1b0b,2026-06-12,10:31:28,402887375613/5432,ES5531759733259091017509,154,BEN,False
e82ba4c7-eaa8-4412-b378-c4d3db3741b6,2026-06-12,13:58:37,512903869576/5432,LI6783053NU6YTLPYXWSN,262,OUR,True
4660543e-e2b7-4913-9461-900a560d05c4,2026-06-12,09:35:54,122639253780/5432,MC073000386386UE1UDLPAVPS32,374,BEN,False
c2634356-dc00-4a9a-bff4-f768c2361f7a,2026-06-12,15:56:16,459692830957/5432,TR21001510LGZVDDXCOSPFVUWF,384,BEN,False
6b94d6e2-0d94-4cfd-8012-864dbcb6577d,2026-06-12,10:40:04,447357027400/5432,FR0930004472323V6W8EFQZG001,489,OUR,False
25d493e2-b8ba-4fdb-b746-1bd6fa4ee2bd,2026-06-12,14:01:52,916357174830/5432,MD52FTBKSQOXYBQGAP3GKEOE,358,OUR,False
1869945c-42f7-43da-ae75-af31461b6665,2026-06-12,10:36:46,620109452242/5432,HR4323600009223419875,499,BEN,False
83b91dda-1241-42c5-b291-d9fc706e48d0,2026-06-12,12:55:50,695075538728/5432,MD09DNF2YJAKRMQWQVVH8S7T,375,OUR,False
fba8726f-3118-46f4-a3ac-9bea44af6818,2026-06-12,10:49:32,344555078513/5432,SE1890271020736407066970,424,OUR,True
800c3a40-1080-45fc-8877-4a05374050a9,2026-06-12,08:20:35,240616687920/5432,AT123624503051518229,103,SHA,False
71c7818e-0636-45a9-8a45-0dfce4529fcb,2026-06-12,11:28:05,462294141354/5432,CZ6586105626528935349779,467,OUR,False
62e38511-e11f-46e1-bfc0-b76601f4c646,2026-06-12,10:53:10,761142596889/5432,DK4777101106141040,243,SHA,False
a4ce1997-f526-4d0e-9c2d-144c094db975,2026-06-12,09:34:34,840188779316/5432,HR4123800061230133250,120,BEN,False
6a0b9234-9ca3-4c26-b838-ef04e0f7f300,2026-06-12,11:28:00,424813588885/5432,IT20M0538715834TAR3HTYWNCFH,411,BEN,False
958752d3-efc8-4449-bec9-1931921aed83,2026-06-12,08:52:56,617386402239/5432,HU65698344444607145330989290,312,OUR,False
4b9a9f57-7973-495e-b5ba-4a326f1de6c3,2026-06-12,15:54:33,354999081336/5432,SA8904KAQQJAECF4MDIVXQP5,171,BEN,False
f37b6556-01c0-4139-8f92-021ed40c2b06,2026-06-12,10:50:05,321317186876/5432,CZ2679508586103525464376,111,OUR,False
78913cf8-d2bb-4a3c-93ed-009878ee5734,2026-06-12,10:13:50,539301931664/5432,FI5829316416304662,328,SHA,True
a018bea1-e051-4dba-9d95-5f75fea5f229,2026-06-12,12:14:53,691353436205/5432,LI1630172DCDRWGCR2FAS,121,SHA,False
dcbbf2a7-902a-4157-8a87-8b06b7c78a5a,2026-06-12,12:44:23,731624226402/5432,CY2855719306PG9VKIXQ5VMNLFBK,82,SHA,False
d9d1ae8e-b081-43a3-b70e-5bb7757b7864,2026-06-12,08:48:56,658313338948/5432,RO25BPOSPVL8I4L6SGQTG3SF,260,SHA,False
7b7df010-6c54-49a1-b1ab-729f9d813048,2026-06-12,15:47:58,681762825424/5432,SK6730000823613109305734,129,SHA,False
36b02f84-2a7c-456a-b68c-c6048ec95867,2026-06-12,08:39:43,848855098144/5432,RS35000115343204929427,429,OUR,False
ad3ce13c-5dc8-4d2b-bb94-9ad203d761fe,2026-06-12,09:02:35,168690347211/5432,HU98197733044269694410398799,353,SHA,False
66c59090-3527-454c-bcf8-73118bb4354c,2026-06-12,09:30:25,699677893100/5432,TR21001480ZVVFBMY8PO34XQQU,328,SHA,False
d7b033d1-63b5-4927-a518-740b820c66bb,2026-06-12,15:06:25,648213216233/5432,ME25580756278713342249,395,SHA,False
bd16fb46-ef7a-4818-94b3-2b7cb6404b5d,2026-06-12,08:47:34,791972478503/5432,CR45031069394261868835,435,SHA,False
ef3174c8-94c3-45e1-9489-2490ca951130,2026-06-12,14:24:38,214004304455/5432,CY8284198282K9MKOO9LBRBTSFYR,516,BEN,False
3a14c14d-e718-41f8-8a7d-2dbf1ef9c346,2026-06-12,10:33:06,140567304020/5432,GR771098404N333TZKVO8HJS3BT,481,SHA,False
c863137a-ab5b-4243-b2ad-8117fd59e89a,2026-06-12,10:57:54,685114950194/5432,IS950381401475154761057099,100,SHA,False
7ad8ecf5-cf2e-47d6-bf68-7a6edb9be429,2026-06-12,15:09:37,140206248586/5432,CZ3320105214785831212304,160,SHA,False
fe9d70a3-2b8e-4447-bc94-6c6960226af9,2026-06-12,14:41:42,591225980602/5432,ME25575819384125946788,487,BEN,False
54086eab-9dd9-4034-93b7-3512b9f92fe5,2026-06-12,09:12:07,112633241802/5432,CH1781491ASYOVNO28CPU,101,BEN,False
2628a454-5c81-495f-90ff-2fc8412c8f99,2026-06-12,12:38:30,925388024794/5432,LV67LKJFKDYMGDZYXYX10,149,BEN,False
03cfa2c6-ee7d-4b5b-9d49-63f56d7936d0,2026-06-12,15:48:50,265194049965/5432,SA6027MJUSFCQI30KWKKV3AX,425,BEN,False
6cff8a80-62ed-426c-9cff-6e721fde80ce,2026-06-12,15:35:41,225283219107/5432,PL40193013895660201446450847,137,SHA,False
b08b9b7f-2d43-4b37-bcf7-3de3b27fb68f,2026-06-12,11:26:38,337465624269/5432,NL35PCBC5418101871,430,OUR,False
a79b5d1c-b988-48ba-923b-2fa1cd61de02,2026-06-12,12:47:30,287196339864/5432,RO92BRELQ4ANISR6J7AESBOG,339,OUR,False
ea4cac87-8235-4a23-ba10-68d7924cf1f1,2026-06-12,12:09:42,755099583838/5432,IL350204816880372537640,362,BEN,False
faf71f04-8615-4147-8974-ea43fba9048d,2026-06-12,15:13:53,677677479669/5432,GR1510945617HHQK07PAIUWR8U1,281,SHA,False
c5fcc1d3-812f-4292-acba-7cd621583866,2026-06-12,10:27:28,671690955494/5432,FR941780716924N1TCTQNHURS49,299,OUR,False
d8a7e2ac-5784-4c68-a677-3177fe8d4f6a,2026-06-12,13:23:34,161953951483/5432,IL940204652478720251939,316,BEN,False
86764882-d528-4191-805a-fd9ba12099ec,2026-06-12,14:23:59,228844556334/5432,RO89BRMA92TWKGMSF4JS8TSD,198,OUR,False
7bd9d04b-691a-4852-8222-16f8a0fe362e,2026-06-12,09:44:24,738067122094/5432,TR3800004010CAWJA9OAJ4PPDR,476,OUR,False
c4011a71-d4e5-4213-aebb-9fdbced970e0,2026-06-12,08:20:36,160456529696/5432,ME25555871088094299784,454,OUR,False
d3a7704f-ba73-4b80-9fd4-c8fafaa3f79f,2026-06-12,09:17:37,145093821092/5432,PT50030780410792301482468,342,SHA,False
3406f2ba-7d6b-4829-880e-a454c24b204b,2026-06-12,09:01:52,859659519254/5432,CH6776730AHQRAOJ6HEVC,149,SHA,False
0d7b52ae-8198-4509-ae99-1aeae325a6a0,2026-06-12,21:39:52,441817765424/5432,SE7696549724327626782954,187,SHA,True
3944caf8-8513-4dcd-a404-92d81f322814,2026-06-12,08:20:08,707350758860/5432,IS670305664186405352735396,459,BEN,False
7e7644d4-34d0-484c-bb03-ac4be713b12d,2026-06-12,11:58:37,947002021349/5432,EE223320433475794585,368,SHA,False
58b46331-e8f8-4fa2-a112-8af6598f5c8c,2026-06-12,08:42:25,611273495526/5432,FR781720603352PLO66YDDU0U20,63,BEN,False
6ee82176-7770-4a03-ba80-6bfe6e00638d,2026-06-12,09:19:04,211647581109/5432,GE20VT5674703733973763,397,SHA,False
b6304b7d-deb4-4379-b64e-fbb243eb7cab,2026-06-12,10:27:25,628370983361/5432,RS35365410308240953275,211,SHA,False
f8c8af2c-b3ce-4ee2-bfe1-d46b80b7fccf,2026-06-12,20:02:59,624803433902/5432,CH1306920POZJEOOCVXSQ,107,BEN,True
0b43f65b-b843-4ea6-a199-fe14039626e2,2026-06-12,09:00:07,359789586135/5432,KZ9378168DQ4QUOEUQSQ,117,BEN,True
7a184e60-a940-48ad-8b80-a6db8aa3dc29,2026-06-12,10:52:56,748748845775/5432,EE164225467590783691,456,SHA,False
62076208-24f6-45f2-8b07-ed42e27d7066,2026-06-12,12:38:18,149946575735/5432,CY3145541218OVGXGQLWN6KXYJY2,426,BEN,False
5f4c39fe-d9ef-4acc-8fa2-b85f755b8cce,2026-06-12,14:18:07,837187640359/5432,AD45000639207XH3AHI5M6NA,232,OUR,False
127ad48c-b02b-441c-ac0e-c8180b446603,2026-06-12,08:58:35,178120047960/5432,GB61TSBS64590127649806,146,OUR,False
dcff5b2b-95e1-4f78-91f4-adf073b8a357,2026-06-12,11:45:41,842694595897/5432,IS640326177729240478612214,463,BEN,False
94bc5f52-c3f5-4813-b302-59d8bc3b6774,2026-06-12,13:41:01,630218224158/5432,PL51850900023415027775873468,192,BEN,False
c51a3f97-7455-4be7-ae2f-166fcd55d227,2026-06-12,15:04:18,357876831315/5432,SA93886DCMDFAE2B1S9ESCKU,457,SHA,False
73300efd-d9f0-4599-9e01-0b6a6cb481a0,2026-06-12,15:35:15,977813162621/5432,SK1980500388403153102389,105,BEN,False
3f2cbc28-6a4f-4dda-af56-77d638eb9d27,2026-06-12,12:57:07,996534685781/5432,SI56043909767410284,167,SHA,False
63aca861-3cf0-4dd0-8533-bb7ecde16ecc,2026-06-12,08:00:03,504456597456/5432,LV25BLIB84BTHYIPKJ0DC,210,BEN,False
8d75535f-0e41-4aca-889a-59749273ae51,2026-06-12,23:26:00,998486159005/5432,ES9515364033552290077381,464,BEN,True
5b5df93b-b03f-414c-9039-1bf2a7051046,2026-06-12,08:08:50,468767227259/5432,IE97BOFI55117536903948,145,BEN,False
b7bc3d4d-2f50-4b0a-9cd9-1e70abc7e99e,2026-06-12,15:42:58,726671403657/5432,FR613000411006MUAHJMQBHYV58,484,OUR,False
3364d5ca-0bb3-41e1-9bd2-2c647ebdaa08,2026-06-12,11:30:14,683519736324/5432,LT783004115673664683,160,BEN,False
f6bf2a5c-6326-44fe-8462-7589e64e5e02,2026-06-12,08:28:26,501159341696/5432,SK8409005577317941052250,512,OUR,False
d1352274-03b3-4155-94e2-0cfa6e558641,2026-06-12,15:27:59,845881516721/5432,GB63BARC66993225655300,201,OUR,False
a445c3e2-54ac-4782-9552-f3417ea281c7,2026-06-12,19:33:55,403817707807/5432,GB75MIDL14715516770384,259,BEN,True
a077e45f-bd9b-4fc8-9a81-bb212bae6bd4,2026-06-12,09:30:39,335821255950/5432,GR190168200EO2XIWOODUXZUEPW,425,SHA,False
a4b1ba58-a789-4377-8ba4-f6fa85ee1a8e,2026-06-12,10:49:14,902490678204/5432,CR57082477073029748254,482,OUR,True
ed583783-1a17-4d47-8d29-297e7721ddde,2026-06-12,09:14:20,564494153520/5432,LV72BLIBJQWHGDAQRQGZZ,401,OUR,False
d1e0e145-7db8-4c51-a3e3-7ab0f6ee1de4,2026-06-12,11:37:28,215035842025/5432,AT333211847659630572,118,OUR,False
9127a703-aebd-4043-b73d-f789b6bfb0fa,2026-06-12,12:35:56,510366372397/5432,SA2781WVTJSIDBNWTNXCTCZJ,94,OUR,False
35b72f0c-8384-4235-967b-fa66eae9e71f,2026-06-12,12:28:30,605944792016/5432,IL710207866625988641631,405,OUR,False
9a331cb5-54b8-41ac-b75c-8f4bb8deb8d1,2026-06-12,11:16:35,285922049180/5432,ES2301089260807644285723,280,SHA,True
a50e5c12-af73-45ae-85f2-9dce00e04917,2026-06-12,14:13:48,851500101208/5432,ME25510050473163711444,60,SHA,True
4a813186-043f-49dc-b03a-8d68a7081a25,2026-06-12,19:12:20,937523221174/5432,SA42162FXWZV3RB0TNANWJE0,411,BEN,True
7a8e3f15-f2b2-4c47-94b9-48b2053c1e8b,2026-06-12,10:56:43,886804627842/5432,SI56042231808962287,114,OUR,False
66ab1fdc-025a-4541-bf1f-9c9a2f96f552,2026-06-12,09:52:16,404556237535/5432,BG53STSA238216CVG8R2LX,265,BEN,False
d6e7a96a-0f7b-40c5-866f-a42a2967342c,2026-06-12,13:37:34,308782631200/5432,AE050158296012929731195,369,BEN,False
23df5742-eda3-44c1-98dc-0c67ea325662,2026-06-12,09:38:43,518338183867/5432,SI56031792611459329,453,SHA,False
fe69b8d4-e3d9-43dc-ab79-5fe2090c6fb5,2026-06-12,15:44:27,874138074774/5432,UA19307770AUTYUD2Y7BLMOQDUSFP,442,OUR,False
f1320f3b-7905-4c05-912a-d6a700a0a520,2026-06-12,13:32:20,181967860975/5432,GR230712768KJORRTGDB77OBRBB,71,BEN,False
2a15647f-7aec-4d5d-980d-f0c06820e8a9,2026-06-12,11:57:08,488569506627/5432,AT451508159602506182,480,BEN,False
766215fb-9cde-4875-ba22-b8cf30c90a91,2026-06-12,14:09:11,948236079297/5432,FI6558560395592953,249,SHA,False
73bc9ae8-531d-424c-942e-f0dac77167c3,2026-06-12,11:18:51,711034137581/5432,AE060479326140744465227,307,BEN,False
dc75f96b-2f8e-49c9-b718-9498d5d156a7,2026-06-12,15:38:33,755616656021/5432,IL310206606284579606932,414,OUR,False
3559ce06-45aa-4a60-a129-845a42f6649a,2026-06-12,08:29:40,252313075843/5432,KZ58913SGFBJLJKKQPME,125,OUR,False
94ef8411-cdaf-461a-adf7-8ae3db9bf86a,2026-06-12,09:31:45,325964192292/5432,SE9796695673553571137201,498,OUR,False
43fe4b38-22ee-4d39-99b6-72bf46066a09,2026-06-12,18:16:20,104439159912/5432,GB13SVBK14242928574444,298,SHA,True
6a3ed475-f0ad-4b7e-9f9d-f36625ae0b75,2026-06-12,13:13:33,876894147388/5432,AD52000351083OLQ7AYTHQDF,405,BEN,False
0e03dbf4-b8d7-4ce0-b3ba-ba414926a6c2,2026-06-12,12:26:17,786771890797/5432,UA07305299504YRIJSQFVT9YURK5T,93,OUR,False
1fed6656-0613-41c1-b37b-78b8a2b144af,2026-06-12,15:13:08,300855054627/5432,FR231250635564O6ZIY51EMMW41,95,BEN,False
fafdf92b-6e29-4f4c-ad10-5b630724063e,2026-06-12,12:15:06,348935722860/5432,ES8120670840005933252449,350,BEN,False
b150cec0-ea41-4910-a4d3-d04b7324b837,2026-06-12,11:53:31,471440623988/5432,AT714121081987612828,376,BEN,False
f75a1a88-4ef0-42d0-92fc-ecb9dfc22e6d,2026-06-12,15:50:00,868432659552/5432,CY2459869695GRTKMZHAHFZGFFPX,291,BEN,False
459136b6-2ae4-4b59-b44e-9d72c583e1d2,2026-06-12,11:14:25,215620251133/5432,SE2195946620057368055746,290,BEN,False
618d851c-5eba-458b-9d1c-5331aeda5cef,2026-06-12,11:53:07,365207945041/5432,CH8682964XXWL44RQEGGT,196,OUR,False
48e5cde2-aa5a-42c1-9f18-a8551248b708,2026-06-12,09:27:58,236186462615/5432,HR2824880012566266757,217,SHA,False
781b059b-5754-4a62-91b1-9375035d5ed8,2026-06-12,09:46:40,560352370354/5432,ES1401160894782205561871,372,BEN,False
fcee6c58-25aa-4a14-837d-284ae29c2ff2,2026-06-12,12:08:30,894150985136/5432,AD6100072910ZFO0ZS9JSEJT,388,BEN,False
7c79e06c-d9f4-4ba7-93a2-b14ff4025924,2026-06-12,15:58:44,765035923018/5432,MD56CBBSFDTZATL0SLW5KGQ8,414,BEN,False
ace4f65b-cbd2-4a96-be61-d05547e25293,2026-06-12,14:35:30,478667604450/5432,HU95736940027094210895725590,334,SHA,False
19a65151-eb09-4347-b922-7beb85060511,2026-06-12,08:39:37,805036117162/5432,FI7180087117255075,386,OUR,False
38b38c59-461e-4604-b2fb-fd67fb986126,2026-06-12,10:57:21,356274257130/5432,ES2820878650695308999290,100,SHA,False
1ea4e1fd-d979-414a-877f-5c70cd7399e7,2026-06-12,10:20:28,697509078416/5432,CY47094958802RWOKTYMNH4XWZAJ,92,BEN,False
4525c023-3eb1-4f7c-b3ed-879015d6a873,2026-06-12,17:07:43,312320987505/5432,SA7993HXBEGGBHDWLND8FBNE,87,BEN,True
6e992358-bea0-493e-959a-5521531e138d,2026-06-12,09:59:07,786483450792/5432,NO3290660837131,342,BEN,False
abf7a2db-cc9a-4951-90c6-241006c9c877,2026-06-12,08:02:50,512652415285/5432,ME25580953132687708702,368,BEN,False
afc18c70-37c0-4edd-a6d5-c669e7e6807b,2026-06-12,10:01:58,328056383047/5432,KZ18821HB5RPZZ9AF7YR,70,SHA,False
a6abc351-f8de-4e23-9a29-2745ac67f071,2026-06-12,09:05:45,195330984880/5432,SK8083201562643812292838,400,OUR,False
d87de5bd-ab99-4b93-88f9-6f3dbf09cec9,2026-06-12,15:49:36,904391524138/5432,CR71010483167510240932,147,SHA,False
fb1ec8b4-f06d-4637-8aad-b3b902387778,2026-06-12,09:58:48,454744807665/5432,FR371950613172CRF2FOZH1Y668,450,OUR,False
b50d6b2a-981c-4ff2-9389-3eb303f3a22a,2026-06-12,15:13:57,580884886257/5432,FI2257961755821944,127,OUR,False
